ENSMUSG00000046678.7	Olfr981	chr9
ENSMUSG00000111553.2	Gm18892	chr9
ENSMUSG00000101963.3	1700001J11Rik	chr9
ENSMUSG00000049010.7	Olfr982	chr9
ENSMUSG00000044205.8	Olfr983	chr9
ENSMUSG00000045812.6	Olfr984	chr9
ENSMUSG00000049073.8	Olfr985	chr9
ENSMUSG00000040541.9	Tmem225	chr9
ENSMUSG00000051095.8	Olfr986	chr9
ENSMUSG00000025602.14	Zfp202	chr9
ENSMUSG00000049281.17	Scn3b	chr9
ENSMUSG00000111509.2	Gm47266	chr9
ENSMUSG00000040111.18	Gramd1b	chr9
ENSMUSG00000087047.9	1700110K17Rik	chr9
ENSMUSG00000111323.2	Gm48129	chr9
ENSMUSG00000111271.2	Gm48127	chr9
ENSMUSG00000110928.2	Gm48114	chr9
ENSMUSG00000111515.2	Gm5055	chr9
ENSMUSG00000097205.2	Gm17540	chr9
ENSMUSG00000110922.2	Gm35177	chr9
ENSMUSG00000111858.2	Gm48277	chr9
ENSMUSG00000111504.2	Gm48284	chr9
ENSMUSG00000110992.2	Gm35371	chr9
ENSMUSG00000094204.2	Gm21915	chr9
ENSMUSG00000111801.2	Gm48288	chr9
ENSMUSG00000032024.11	Clmp	chr9
ENSMUSG00000111794.2	Gm48294	chr9
ENSMUSG00000086014.2	Gm16095	chr9
ENSMUSG00000111189.2	Gm48293	chr9
ENSMUSG00000087135.8	Gm16096	chr9
ENSMUSG00000015656.18	Hspa8	chr9
ENSMUSG00000119805.1	SNORD14	chr9
ENSMUSG00000118706.1	SNORD14	chr9
ENSMUSG00002076818.1	SNORD14	chr9
ENSMUSG00000110982.2	Gm48565	chr9
ENSMUSG00000054360.5	Bsx	chr9
ENSMUSG00000032023.8	Jhy	chr9
ENSMUSG00000111346.2	Gm18586	chr9
ENSMUSG00000032021.15	Crtam	chr9
ENSMUSG00000032020.16	Ubash3b	chr9
ENSMUSG00000110914.2	Gm48611	chr9
ENSMUSG00000110747.2	Gm35657	chr9
ENSMUSG00000111337.2	Gm6885	chr9
ENSMUSG00000100837.8	1700063D05Rik	chr9
ENSMUSG00000111308.2	Gm48710	chr9
ENSMUSG00000074415.15	Mir100hg	chr9
ENSMUSG00000064909.3	Gm25401	chr9
ENSMUSG00000111593.2	Gm48742	chr9
ENSMUSG00000110885.2	Gm48739	chr9
ENSMUSG00000111462.3	Gm49317	chr9
ENSMUSG00000110801.2	Gm48736	chr9
ENSMUSG00000093011.3	Mir100	chr9
ENSMUSG00000092770.3	Mirlet7a-2	chr9
ENSMUSG00000111854.2	Gm48740	chr9
ENSMUSG00000100158.2	Gm28119	chr9
ENSMUSG00000093354.3	Mir125b-1	chr9
ENSMUSG00000111107.2	Gm48737	chr9
ENSMUSG00000098093.3	Gm8707	chr9
ENSMUSG00000110727.2	Gm48784	chr9
ENSMUSG00000110862.2	Gm35835	chr9
ENSMUSG00000111511.2	6720432D03Rik	chr9
ENSMUSG00000110981.2	Gm35940	chr9
ENSMUSG00000111156.2	Gm48814	chr9
ENSMUSG00000111726.2	Gm40513	chr9
ENSMUSG00000049313.9	Sorl1	chr9
ENSMUSG00000086360.2	Gm16214	chr9
ENSMUSG00000111167.2	Gm39321	chr9
ENSMUSG00000111767.2	4930546K05Rik	chr9
ENSMUSG00000032018.15	Sc5d	chr9
ENSMUSG00000111074.2	Gm36435	chr9
ENSMUSG00000119090	ENSMUSG00000119090	chr9
ENSMUSG00000037705.14	Tecta	chr9
ENSMUSG00000110937.2	Gm47629	chr9
ENSMUSG00000037287.16	Tbcel	chr9
ENSMUSG00002076491	ENSMUSG00002076491	chr9
ENSMUSG00000087456.2	Gm16322	chr9
ENSMUSG00000032017.15	Grik4	chr9
ENSMUSG00002076682	ENSMUSG00002076682	chr9
ENSMUSG00002076740	ENSMUSG00002076740	chr9
ENSMUSG00000110749.2	Gm47931	chr9
ENSMUSG00000059495.15	Arhgef12	chr9
ENSMUSG00000111133.2	Gm5831	chr9
ENSMUSG00000048503.8	Tlcd5	chr9
ENSMUSG00000032015.17	Pou2f3	chr9
ENSMUSG00000111864.2	Rpl26-ps6	chr9
ENSMUSG00000032014.7	Oaf	chr9
ENSMUSG00000095385.4	D630033O11Rik	chr9
ENSMUSG00000032013.7	Trim29	chr9
ENSMUSG00000110823.2	Gm36799	chr9
ENSMUSG00000111829.2	Gm47475	chr9
ENSMUSG00000100836.2	Gm28215	chr9
ENSMUSG00000111110.2	Gm36855	chr9
ENSMUSG00000110988.2	Gm29909	chr9
ENSMUSG00000111400.2	Gm29961	chr9
ENSMUSG00000110808.2	Gm5364	chr9
ENSMUSG00000111334.2	Gm30015	chr9
ENSMUSG00000111129.2	Gm47542	chr9
ENSMUSG00000032012.10	Nectin1	chr9
ENSMUSG00000088044.3	Gm23326	chr9
ENSMUSG00000111758.2	Gm30373	chr9
ENSMUSG00000111637.2	Gm10688	chr9
ENSMUSG00000111283.2	E230034D01Rik	chr9
ENSMUSG00000110815.2	Gm47345	chr9
ENSMUSG00000111229.2	Gm39323	chr9
ENSMUSG00000032011.6	Thy1	chr9
ENSMUSG00000111409.2	Gm49380	chr9
ENSMUSG00000111415.2	Gm39325	chr9
ENSMUSG00000032010.16	Usp2	chr9
ENSMUSG00000053128.16	Rnf26	chr9
ENSMUSG00000034739.18	Mfrp	chr9
ENSMUSG00000079592.10	C1qtnf5	chr9
ENSMUSG00000092258.3	Gm20444	chr9
ENSMUSG00000111632.2	Gm47327	chr9
ENSMUSG00000097467.3	Gm26737	chr9
ENSMUSG00000097617.3	Gm10687	chr9
ENSMUSG00000032135.16	Mcam	chr9
ENSMUSG00000034342.10	Cbl	chr9
ENSMUSG00000110972.2	5830462O15Rik	chr9
ENSMUSG00000110966.2	Gm47255	chr9
ENSMUSG00000070306.4	Ccdc153	chr9
ENSMUSG00000032105.6	Pdzd3	chr9
ENSMUSG00000032109.16	Nlrx1	chr9
ENSMUSG00000111685.2	Gm10686	chr9
ENSMUSG00000032131.17	Abcg4	chr9
ENSMUSG00000111291.2	Gm48604	chr9
ENSMUSG00000032119.6	Hinfp	chr9
ENSMUSG00000032120.12	C2cd2l	chr9
ENSMUSG00000032123.6	Dpagt1	chr9
ENSMUSG00000110740.2	Gm48853	chr9
ENSMUSG00000049932.4	H2ax	chr9
ENSMUSG00002075808	ENSMUSG00002075808	chr9
ENSMUSG00000032126.17	Hmbs	chr9
ENSMUSG00000032127.10	Vps11	chr9
ENSMUSG00002075510.1	7SK	chr9
ENSMUSG00000060467.5	Gm10080	chr9
ENSMUSG00000111088.2	9430081H08Rik	chr9
ENSMUSG00000032115.15	Hyou1	chr9
ENSMUSG00000088398.3	Gm26306	chr9
ENSMUSG00000032114.10	Slc37a4	chr9
ENSMUSG00000099309.3	Mir7085	chr9
ENSMUSG00000032112.11	Trappc4	chr9
ENSMUSG00000009927.10	Rps25	chr9
ENSMUSG00000043923.9	Ccdc84	chr9
ENSMUSG00000111849.2	Gm47186	chr9
ENSMUSG00000074397.6	Foxr1	chr9
ENSMUSG00000041523.4	Upk2	chr9
ENSMUSG00000094437.3	Gm9830	chr9
ENSMUSG00000060380.4	C030014I23Rik	chr9
ENSMUSG00000088793.4	Gm22540	chr9
ENSMUSG00000110980.2	Gm47204	chr9
ENSMUSG00000111312.2	Gm47205	chr9
ENSMUSG00000063382.7	Bcl9l	chr9
ENSMUSG00000047880.16	Cxcr5	chr9
ENSMUSG00000111378.2	Gm47230	chr9
ENSMUSG00000110721.2	Gm47231	chr9
ENSMUSG00000111656.2	Gm47232	chr9
ENSMUSG00000032097.11	Ddx6	chr9
ENSMUSG00000111301.2	Gm30671	chr9
ENSMUSG00000111264.2	E030022I16Rik	chr9
ENSMUSG00000111030.2	Gm47234	chr9
ENSMUSG00000111060.2	Gm47238	chr9
ENSMUSG00000111326.2	Gm3953	chr9
ENSMUSG00000110755.2	BC049987	chr9
ENSMUSG00000032098.14	Treh	chr9
ENSMUSG00000048537.17	Phldb1	chr9
ENSMUSG00000111280.2	Gm47239	chr9
ENSMUSG00000064658.3	Gm24166	chr9
ENSMUSG00000032096.17	Arcn1	chr9
ENSMUSG00000111345.2	Gm48562	chr9
ENSMUSG00000002031.14	Ift46	chr9
ENSMUSG00000002032.18	Tmem25	chr9
ENSMUSG00000110750.2	Gm48702	chr9
ENSMUSG00000039438.8	Ttc36	chr9
ENSMUSG00000002028.14	Kmt2a	chr9
ENSMUSG00000111017.2	Gm48314	chr9
ENSMUSG00000110773.2	Gm39326	chr9
ENSMUSG00000080358.3	Gm26249	chr9
ENSMUSG00000038717.10	Atp5l	chr9
ENSMUSG00000111082.2	Gm30934	chr9
ENSMUSG00000059890.17	Ube4a	chr9
ENSMUSG00000111241.2	Gm19121	chr9
ENSMUSG00000002033.15	Cd3g	chr9
ENSMUSG00000032094.9	Cd3d	chr9
ENSMUSG00000032093.8	Cd3e	chr9
ENSMUSG00000111203.2	Gm48719	chr9
ENSMUSG00000111690.2	Gm48720	chr9
ENSMUSG00000032092.6	Mpzl2	chr9
ENSMUSG00000110899.2	Gm48840	chr9
ENSMUSG00000070305.11	Mpzl3	chr9
ENSMUSG00000048534.8	Jaml	chr9
ENSMUSG00000074385.4	Gm10684	chr9
ENSMUSG00000111070.2	Gm47596	chr9
ENSMUSG00000070304.13	Scn2b	chr9
ENSMUSG00000046480.7	Scn4b	chr9
ENSMUSG00000111811.2	Gm39327	chr9
ENSMUSG00000032091.16	Tmprss4	chr9
ENSMUSG00000091659.2	Gm17099	chr9
ENSMUSG00000091996.9	BC049352	chr9
ENSMUSG00000032089.17	Il10ra	chr9
ENSMUSG00000093722.2	Gm20612	chr9
ENSMUSG00000098361.3	Mir7086	chr9
ENSMUSG00000111075.2	Gm47964	chr9
ENSMUSG00000085831.8	Lncbate3	chr9
ENSMUSG00000037129.8	Tmprss13	chr9
ENSMUSG00000066705.8	Fxyd6	chr9
ENSMUSG00000059412.8	Fxyd2	chr9
ENSMUSG00000111186.2	Gm48135	chr9
ENSMUSG00000097074.3	4833428L15Rik	chr9
ENSMUSG00000032087.12	Dscaml1	chr9
ENSMUSG00000119912.1	U6	chr9
ENSMUSG00000043987.19	Cep164	chr9
ENSMUSG00000110997.2	2610028D06Rik	chr9
ENSMUSG00000098194.2	Gm7286	chr9
ENSMUSG00000032086.13	Bace1	chr9
ENSMUSG00000089810.2	Gm16536	chr9
ENSMUSG00000111128.2	Gm49338	chr9
ENSMUSG00000042790.17	Rnf214	chr9
ENSMUSG00000087734.3	Gm24646	chr9
ENSMUSG00000035382.10	Pcsk7	chr9
ENSMUSG00000032085.6	Tagln	chr9
ENSMUSG00000111521.2	Gm48529	chr9
ENSMUSG00000034908.17	Sidt2	chr9
ENSMUSG00000098327.3	Mir7087	chr9
ENSMUSG00000111329.2	A830035O19Rik	chr9
ENSMUSG00000003131.8	Pafah1b2	chr9
ENSMUSG00000034135.16	Sik3	chr9
ENSMUSG00000032083.9	Apoa1	chr9
ENSMUSG00000032081.11	Apoc3	chr9
ENSMUSG00000111282.2	Gm47528	chr9
ENSMUSG00000032080.7	Apoa4	chr9
ENSMUSG00000074373.7	Gm10680	chr9
ENSMUSG00000032079.13	Apoa5	chr9
ENSMUSG00000111403.2	Gm47544	chr9
ENSMUSG00000032078.18	Zpr1	chr9
ENSMUSG00000032077.6	Bud13	chr9
ENSMUSG00000056617.13	4931429L15Rik	chr9
ENSMUSG00000111126.2	Gm39329	chr9
ENSMUSG00000097463.3	4930448E22Rik	chr9
ENSMUSG00000110864.2	Gm31374	chr9
ENSMUSG00000110802.2	Gm47141	chr9
ENSMUSG00000111115.2	Gm47144	chr9
ENSMUSG00000110767.2	Gm31432	chr9
ENSMUSG00000077383.4	Gm22659	chr9
ENSMUSG00000111649.2	Gm48945	chr9
ENSMUSG00000064673.3	Gm22805	chr9
ENSMUSG00000111800.2	Gm31557	chr9
ENSMUSG00000111783.2	Gm8863	chr9
ENSMUSG00000111236.2	Gm31614	chr9
ENSMUSG00000099696.7	2900052N01Rik	chr9
ENSMUSG00000111482.2	Gm47153	chr9
ENSMUSG00000094893.3	Gm4791	chr9
ENSMUSG00000111669.2	Gm31698	chr9
ENSMUSG00000109844.3	Gm31816	chr9
ENSMUSG00000111755.2	Gm47160	chr9
ENSMUSG00000111703.2	Gm47161	chr9
ENSMUSG00000118913.1	U6	chr9
ENSMUSG00000032076.21	Cadm1	chr9
ENSMUSG00000110959.2	Gm47198	chr9
ENSMUSG00000111155.2	Gm47197	chr9
ENSMUSG00000111668.2	Gm47213	chr9
ENSMUSG00000111294.2	Gm47215	chr9
ENSMUSG00000111437.2	Gm47236	chr9
ENSMUSG00000111117.2	A730065G17Rik	chr9
ENSMUSG00000110924.2	Gm40518	chr9
ENSMUSG00000044229.10	Nxpe4	chr9
ENSMUSG00000032028.16	Nxpe2	chr9
ENSMUSG00000109675.3	Nxpe1-ps	chr9
ENSMUSG00000063543.6	Gm5616	chr9
ENSMUSG00000032026.8	Rexo2	chr9
ENSMUSG00000042396.11	Rbm7	chr9
ENSMUSG00000042293.9	Gm5617	chr9
ENSMUSG00002076361	ENSMUSG00002076361	chr9
ENSMUSG00000032271.14	Nnmt	chr9
ENSMUSG00000066687.6	Zbtb16	chr9
ENSMUSG00000111570.2	Gm32335	chr9
ENSMUSG00000032269.9	Htr3a	chr9
ENSMUSG00000008590.5	Htr3b	chr9
ENSMUSG00000032267.9	Usp28	chr9
ENSMUSG00000105298.2	Cldn25	chr9
ENSMUSG00000105991.2	1700042D02Rik	chr9
ENSMUSG00000032264.10	Zw10	chr9
ENSMUSG00000032268.14	Tmprss5	chr9
ENSMUSG00000054156.9	Gm4894	chr9
ENSMUSG00000032259.9	Drd2	chr9
ENSMUSG00000032257.7	Ankk1	chr9
ENSMUSG00000040219.5	Ttc12	chr9
ENSMUSG00000039542.17	Ncam1	chr9
ENSMUSG00000079564.4	Gm11149	chr9
ENSMUSG00000119677.1	U6	chr9
ENSMUSG00000111682.2	Gm47543	chr9
ENSMUSG00000098012.2	Gm8907	chr9
ENSMUSG00000111589.2	Gm4042	chr9
ENSMUSG00000110916.2	2310003N18Rik	chr9
ENSMUSG00000111359.2	Gm39336	chr9
ENSMUSG00000058443.6	Rpl10-ps3	chr9
ENSMUSG00000101304.2	Plet1os	chr9
ENSMUSG00000032068.15	Plet1	chr9
ENSMUSG00000032067.7	Pts	chr9
ENSMUSG00000111654.2	Gm47077	chr9
ENSMUSG00000032066.10	Bco2	chr9
ENSMUSG00000039217.14	Il18	chr9
ENSMUSG00000032065.7	Tex12	chr9
ENSMUSG00000000171.6	Sdhd	chr9
ENSMUSG00000039016.6	Timm8b	chr9
ENSMUSG00000059820.15	Nkapd1	chr9
ENSMUSG00000000167.15	Pih1d2	chr9
ENSMUSG00000000168.11	Dlat	chr9
ENSMUSG00000032064.18	Dixdc1	chr9
ENSMUSG00000032062.4	2310030G06Rik	chr9
ENSMUSG00000038086.5	Hspb2	chr9
ENSMUSG00000032060.11	Cryab	chr9
ENSMUSG00000037971.11	1110032A03Rik	chr9
ENSMUSG00000037845.15	Fdxacb1	chr9
ENSMUSG00000032059.14	Alg9	chr9
ENSMUSG00000032058.15	Ppp2r1b	chr9
ENSMUSG00000088708.4	Gm25558	chr9
ENSMUSG00000037112.17	Sik2	chr9
ENSMUSG00000060594.7	Layn	chr9
ENSMUSG00000032056.11	Btg4	chr9
ENSMUSG00000032057.10	Hoatz	chr9
ENSMUSG00000065587.3	Mir34c	chr9
ENSMUSG00000065492.3	Mir34b	chr9
ENSMUSG00000110266.2	Gm32742	chr9
ENSMUSG00000032053.9	Pou2af1	chr9
ENSMUSG00000111862.2	Gm47828	chr9
ENSMUSG00000079559.6	Colca2	chr9
ENSMUSG00000044694.3	2010007H06Rik	chr9
ENSMUSG00000036027.14	1810046K07Rik	chr9
ENSMUSG00000078308.3	Gm47854	chr9
ENSMUSG00000111162.2	Gm7293	chr9
ENSMUSG00000110825.2	Gm8959	chr9
ENSMUSG00000053199.14	Arhgap20	chr9
ENSMUSG00000074354.12	Arhgap20os	chr9
ENSMUSG00000111357.2	Gm6980	chr9
ENSMUSG00000111836.2	4933407I05Rik	chr9
ENSMUSG00000032051.10	Fdx1	chr9
ENSMUSG00000098076.2	Gm6981	chr9
ENSMUSG00000032050.19	Rdx	chr9
ENSMUSG00002076614	ENSMUSG00002076614	chr9
ENSMUSG00000035164.9	Zc3h12c	chr9
ENSMUSG00000099311.3	Mir6244	chr9
ENSMUSG00000077796.3	Gm25562	chr9
ENSMUSG00000111561.2	Gm47957	chr9
ENSMUSG00000111780.2	Gm47960	chr9
ENSMUSG00000111520.2	Gm33125	chr9
ENSMUSG00000111112.2	Btf3-ps15	chr9
ENSMUSG00000078307.4	AI593442	chr9
ENSMUSG00000111020.2	Gm1715	chr9
ENSMUSG00002076360.1	U6	chr9
ENSMUSG00000110833.2	Gm47981	chr9
ENSMUSG00000053289.9	Ddx10	chr9
ENSMUSG00000111693.2	Gm47986	chr9
ENSMUSG00000032048.4	4930510E17Rik	chr9
ENSMUSG00000034584.4	Exph5	chr9
ENSMUSG00000034487.5	Poglut3	chr9
ENSMUSG00000098362.3	Mir130c	chr9
ENSMUSG00000005131.5	4930550C14Rik	chr9
ENSMUSG00000034218.17	Atm	chr9
ENSMUSG00000033054.8	Npat	chr9
ENSMUSG00000032047.6	Acat1	chr9
ENSMUSG00000032030.17	Cul5	chr9
ENSMUSG00000064622.3	Gm22304	chr9
ENSMUSG00000086914.2	Gm16124	chr9
ENSMUSG00000055069.4	Rab39	chr9
ENSMUSG00000082465.2	Rps6-ps3	chr9
ENSMUSG00000111084.2	Gm48292	chr9
ENSMUSG00000042195.10	Slc35f2	chr9
ENSMUSG00000042045.7	Sln	chr9
ENSMUSG00000059830.4	Gm16380	chr9
ENSMUSG00000041986.17	Elmod1	chr9
ENSMUSG00000074345.5	Tnfaip8l3	chr9
ENSMUSG00000111379.2	Gm48346	chr9
ENSMUSG00000110854.2	Gm48345	chr9
ENSMUSG00000032274.10	Cyp19a1	chr9
ENSMUSG00000074343.4	Gldnos	chr9
ENSMUSG00000046167.6	Gldn	chr9
ENSMUSG00000041268.18	Dmxl2	chr9
ENSMUSG00000046460.16	Sh2d7	chr9
ENSMUSG00002075788.1	7SK	chr9
ENSMUSG00000037493.7	Cib2	chr9
ENSMUSG00000032279.12	Idh3a	chr9
ENSMUSG00000032281.12	Acsbg1	chr9
ENSMUSG00000110867.2	Gm7368	chr9
ENSMUSG00000032285.16	Dnaja4	chr9
ENSMUSG00000093441.3	Mir5710	chr9
ENSMUSG00000061559.16	Wdr61	chr9
ENSMUSG00000032291.9	Crabp1	chr9
ENSMUSG00000111686.2	Rab7-ps1	chr9
ENSMUSG00000032293.9	Ireb2	chr9
ENSMUSG00000035878.14	Hykk	chr9
ENSMUSG00000044820.7	AY074887	chr9
ENSMUSG00000032301.14	Psma4	chr9
ENSMUSG00000035594.11	Chrna5	chr9
ENSMUSG00000032303.9	Chrna3	chr9
ENSMUSG00000035200.8	Chrnb4	chr9
ENSMUSG00000111050.2	Gm47877	chr9
ENSMUSG00000111750.2	Gm47886	chr9
ENSMUSG00000111157.2	Gm47887	chr9
ENSMUSG00000110793.2	Gm7395	chr9
ENSMUSG00000032307.17	Ube2q2	chr9
ENSMUSG00000032309.16	Fbxo22	chr9
ENSMUSG00000032311.18	Nrg4	chr9
ENSMUSG00000082744.2	Gm15625	chr9
ENSMUSG00000032313.12	Tmem266	chr9
ENSMUSG00000032314.15	Etfa	chr9
ENSMUSG00000110926.2	Gm5917	chr9
ENSMUSG00000032318.13	Isl2	chr9
ENSMUSG00000090270.2	Gm17226	chr9
ENSMUSG00000034007.11	Scaper	chr9
ENSMUSG00000064472.3	Gm23407	chr9
ENSMUSG00000111662.2	Gm7435	chr9
ENSMUSG00000050702.7	4930563M21Rik	chr9
ENSMUSG00000110957.2	Gm7439	chr9
ENSMUSG00000110989.2	Gm7444	chr9
ENSMUSG00000032320.8	Rcn2	chr9
ENSMUSG00000032322.15	Pstpip1	chr9
ENSMUSG00000032324.12	Tspan3	chr9
ENSMUSG00000074305.10	Peak1	chr9
ENSMUSG00002075524	ENSMUSG00002075524	chr9
ENSMUSG00000099543.2	Gm29322	chr9
ENSMUSG00000097111.2	Peak1os	chr9
ENSMUSG00000102617.2	Gm37842	chr9
ENSMUSG00000102419.2	Gm36940	chr9
ENSMUSG00000032329.5	Hmg20a	chr9
ENSMUSG00000118653.2	RP23-180C14.7	chr9
ENSMUSG00000111343.2	Gm47175	chr9
ENSMUSG00000110821.2	Gm47176	chr9
ENSMUSG00000111201.2	Gm47178	chr9
ENSMUSG00000097870.3	Gm26868	chr9
ENSMUSG00000049556.6	Lingo1	chr9
ENSMUSG00000111037.2	Gm47235	chr9
ENSMUSG00000045620.8	Odf3l1	chr9
ENSMUSG00000032911.7	Cspg4	chr9
ENSMUSG00000110888.2	Gm47237	chr9
ENSMUSG00000032733.7	Snx33	chr9
ENSMUSG00000111629.2	4930442G15Rik	chr9
ENSMUSG00000110930.2	Gm19936	chr9
ENSMUSG00000032288.10	Imp3	chr9
ENSMUSG00000055334.5	Snupn	chr9
ENSMUSG00000032290.8	Ptpn9	chr9
ENSMUSG00000074284.7	Gm10658	chr9
ENSMUSG00000042557.15	Sin3a	chr9
ENSMUSG00000086728.3	Man2c1os	chr9
ENSMUSG00000032295.16	Man2c1	chr9
ENSMUSG00000032298.14	Neil1	chr9
ENSMUSG00000032299.11	Commd4	chr9
ENSMUSG00000100282.2	1700041C23Rik	chr9
ENSMUSG00000070298.7	Trcg1	chr9
ENSMUSG00000032300.8	1700017B05Rik	chr9
ENSMUSG00000111457.2	Gm18996	chr9
ENSMUSG00000066626.6	Gm5121	chr9
ENSMUSG00000063849.7	Ppcdc	chr9
ENSMUSG00000040722.8	Scamp5	chr9
ENSMUSG00000111380.2	D9Wsu149	chr9
ENSMUSG00000111414.2	Gm18103	chr9
ENSMUSG00000074280.7	Gm6166	chr9
ENSMUSG00000062309.9	Rpp25	chr9
ENSMUSG00000000088.8	Cox5a	chr9
ENSMUSG00000097445.2	Gm26631	chr9
ENSMUSG00000032305.16	Fam219b	chr9
ENSMUSG00000032306.15	Mpi	chr9
ENSMUSG00000040188.11	Scamp2	chr9
ENSMUSG00000032308.10	Ulk3	chr9
ENSMUSG00000039714.10	Cplx3	chr9
ENSMUSG00000056271.14	Lman1l	chr9
ENSMUSG00000032312.8	Csk	chr9
ENSMUSG00000032310.5	Cyp1a2	chr9
ENSMUSG00000032315.7	Cyp1a1	chr9
ENSMUSG00000038957.14	Edc3	chr9
ENSMUSG00000032316.9	Clk3	chr9
ENSMUSG00000091908.8	Gm17231	chr9
ENSMUSG00000004661.16	Arid3b	chr9
ENSMUSG00000055720.11	Ubl7	chr9
ENSMUSG00000038264.9	Sema7a	chr9
ENSMUSG00000097604.2	Gm17322	chr9
ENSMUSG00000032323.14	Cyp11a1	chr9
ENSMUSG00000037716.16	Ccdc33	chr9
ENSMUSG00000086624.2	Gm16130	chr9
ENSMUSG00000032327.15	Stra6	chr9
ENSMUSG00000085753.2	Gm16131	chr9
ENSMUSG00000037206.16	Islr	chr9
ENSMUSG00000110969.2	Gm47174	chr9
ENSMUSG00000051243.15	Islr2	chr9
ENSMUSG00000057818.9	1600029O15Rik	chr9
ENSMUSG00000036986.17	Pml	chr9
ENSMUSG00000098886.3	Mir6385	chr9
ENSMUSG00000032333.7	Stoml1	chr9
ENSMUSG00000032334.11	Loxl1	chr9
ENSMUSG00000036244.6	Tbc1d21	chr9
ENSMUSG00000100487.2	1700072B07Rik	chr9
ENSMUSG00000097651.3	4930461G14Rik	chr9
ENSMUSG00000066607.6	Insyn1	chr9
ENSMUSG00000035914.12	Cd276	chr9
ENSMUSG00000103486.2	Gm10657	chr9
ENSMUSG00000032336.18	Nptn	chr9
ENSMUSG00000074269.11	Rec114	chr9
ENSMUSG00000093473.2	Gm20620	chr9
ENSMUSG00000032338.10	Hcn4	chr9
ENSMUSG00000032340.9	Neo1	chr9
ENSMUSG00000111846.2	Gm47271	chr9
ENSMUSG00000066592.4	Gm7589	chr9
ENSMUSG00000110789.2	Gm33053	chr9
ENSMUSG00000025236.12	Adpgk	chr9
ENSMUSG00000025235.9	Bbs4	chr9
ENSMUSG00000025234.12	Arih1	chr9
ENSMUSG00000090516.2	Rps11-ps1	chr9
ENSMUSG00000111852.2	Gm33180	chr9
ENSMUSG00000049526.9	Tmem202	chr9
ENSMUSG00000025232.9	Hexa	chr9
ENSMUSG00000032297.12	Celf6	chr9
ENSMUSG00000025237.17	Parp6	chr9
ENSMUSG00000032294.18	Pkm	chr9
ENSMUSG00000111394.2	Gm49759	chr9
ENSMUSG00000074259.11	Gramd2	chr9
ENSMUSG00000051705.14	Senp8	chr9
ENSMUSG00000039585.16	Myo9a	chr9
ENSMUSG00000087239.2	Btf3-ps2	chr9
ENSMUSG00000110803.2	Gm20275	chr9
ENSMUSG00000085116.2	Gm2735	chr9
ENSMUSG00000111833.2	Gm48805	chr9
ENSMUSG00000032292.9	Nr2e3	chr9
ENSMUSG00000084913.4	Gm7616	chr9
ENSMUSG00000084847.8	Gm15507	chr9
ENSMUSG00000032289.16	Thsd4	chr9
ENSMUSG00002075160.1	5S_rRNA	chr9
ENSMUSG00000111296.2	2010001M07Rik	chr9
ENSMUSG00000111065.2	Gm47676	chr9
ENSMUSG00000088550.3	Gm22099	chr9
ENSMUSG00000111761.2	9230112J17Rik	chr9
ENSMUSG00000111809.2	Gm49334	chr9
ENSMUSG00000111667.2	Gm47740	chr9
ENSMUSG00000111512.2	Gm17853	chr9
ENSMUSG00000047766.16	Lrrc49	chr9
ENSMUSG00000034839.6	Larp6	chr9
ENSMUSG00000095956.3	1700036A12Rik	chr9
ENSMUSG00000034485.11	Uaca	chr9
ENSMUSG00000052143.9	Gm9869	chr9
ENSMUSG00000111444.2	Gm47923	chr9
ENSMUSG00000111290.2	Gm5122	chr9
ENSMUSG00000111147.2	Gm33699	chr9
ENSMUSG00000111180.2	Gm39348	chr9
ENSMUSG00000111169.2	Gm34004	chr9
ENSMUSG00000111354.2	Gm33914	chr9
ENSMUSG00000111807.2	4933433G08Rik	chr9
ENSMUSG00000110998.2	I730028E13Rik	chr9
ENSMUSG00000111449.2	Gm34105	chr9
ENSMUSG00000111658.2	B930092H01Rik	chr9
ENSMUSG00000074256.4	Gm10655	chr9
ENSMUSG00000032280.17	Tle3	chr9
ENSMUSG00000111033.2	Gm34322	chr9
ENSMUSG00000111635.2	Gm47240	chr9
ENSMUSG00000111381.2	Gm34424	chr9
ENSMUSG00000111739.2	Gm47241	chr9
ENSMUSG00000110968.2	Gm19208	chr9
ENSMUSG00000007892.9	Rplp1	chr9
ENSMUSG00000032254.11	Kif23	chr9
ENSMUSG00000032278.12	Paqr5	chr9
ENSMUSG00002075495.1	7SK	chr9
ENSMUSG00000032252.15	Glce	chr9
ENSMUSG00000092696.3	Mir5133	chr9
ENSMUSG00000110826.2	Gm47262	chr9
ENSMUSG00000111232.2	A730043L09Rik	chr9
ENSMUSG00002076714	ENSMUSG00002076714	chr9
ENSMUSG00000046846.5	Spesp1	chr9
ENSMUSG00000111193.2	Gm35288	chr9
ENSMUSG00000032249.15	Anp32a	chr9
ENSMUSG00000041729.16	Coro2b	chr9
ENSMUSG00002075135.1	5S_rRNA	chr9
ENSMUSG00000032243.9	Itga11	chr9
ENSMUSG00000111537.2	Gm7653	chr9
ENSMUSG00000032244.10	Fem1b	chr9
ENSMUSG00000032245.13	Cln6	chr9
ENSMUSG00000074250.12	Gm10653	chr9
ENSMUSG00000111805.2	Gm47274	chr9
ENSMUSG00000032246.15	Calml4	chr9
ENSMUSG00000032405.11	Pias1	chr9
